measure,location,sex,cause,rei,val
DALYs,World Bank Upper Middle Income,Male,Cardiovascular diseases,Air pollution,10814316
DALYs,World Bank Lower Middle Income,Both,Respiratory infections and tuberculosis,Tobacco,10817990
DALYs,Global,Both,Cancer,High body-mass index,10899328
DALYs,World Bank High Income,Female,Cardiovascular diseases,High systolic blood pressure,10922668
DALYs,World Bank Lower Middle Income,Both,Cardiovascular diseases,Impaired kidney function,11163696
DALYs,World Bank Upper Middle Income,Both,HIV/AIDS,Unsafe sex,11198802
DALYs,Global,Both,Transport injuries,Occupational risks,11276933
DALYs,East Asia,Both,Cardiovascular diseases,High fasting plasma glucose,11327624
DALYs,World Bank Upper Middle Income,Both,Cancer,Dietary risks,11407232
DALYs,Southeast Asia,Male,Cardiovascular diseases,Dietary risks,11454184
DALYs,South Asia,Both,Enteric infections,Child and maternal malnutrition,11477981
DALYs,Global,Both,Digestive diseases,Alcohol use,11484325
DALYs,Southeast Asia,Male,Cardiovascular diseases,High systolic blood pressure,11502961
DALYs,North Africa and Middle East,Both,Neonatal disorders,Child and maternal malnutrition,11515636
DALYs,East Asia,Male,Cardiovascular diseases,High LDL cholesterol,11528111
DALYs,Eastern Sub-Saharan Africa,Male,Neonatal disorders,Child and maternal malnutrition,11551544
DALYs,Western Sub-Saharan Africa,Both,Respiratory infections and tuberculosis,Air pollution,11676641
DALYs,World Bank Upper Middle Income,Both,Diabetes and kidney diseases,Impaired kidney function,11701890
DALYs,South Asia,Male,Cardiovascular diseases,Tobacco,11717567
DALYs,Global,Male,Cardiovascular diseases,Low physical activity,11780126
DALYs,Western Sub-Saharan Africa,Female,Neonatal disorders,Child and maternal malnutrition,11854762
DALYs,Global,Female,Cardiovascular diseases,Impaired kidney function,11907835
DALYs,East Asia,Both,Cardiovascular diseases,Air pollution,12099620
DALYs,World Bank Lower Middle Income,Female,Cardiovascular diseases,High fasting plasma glucose,12116035
DALYs,Eastern Sub-Saharan Africa,Both,Enteric infections,"Unsafe water, sanitation, and handwashing",12150929
DALYs,South Asia,Male,Enteric infections,"Unsafe water, sanitation, and handwashing",12199372
DALYs,Southeast Asia,Both,Diabetes and kidney diseases,High fasting plasma glucose,12324174
DALYs,Global,Female,Diabetes and kidney diseases,Dietary risks,12508776
DALYs,World Bank Low Income,Male,Enteric infections,"Unsafe water, sanitation, and handwashing",12548020
DALYs,World Bank Upper Middle Income,Male,Cardiovascular diseases,Alcohol use,12580160
DALYs,World Bank Upper Middle Income,Both,Cardiovascular diseases,Alcohol use,12740965
DALYs,World Bank High Income,Both,Cardiovascular diseases,High body-mass index,12855307
DALYs,Global,Male,Respiratory infections and tuberculosis,Alcohol use,12874132
DALYs,South Asia,Both,Chronic respiratory diseases,Air pollution,12979020
DALYs,Global,Male,Cancer,Alcohol use,13075243
DALYs,World Bank Upper Middle Income,Male,Cardiovascular diseases,High fasting plasma glucose,13099698
DALYs,World Bank Lower Middle Income,Female,Enteric infections,Child and maternal malnutrition,13202138
DALYs,World Bank High Income,Both,Cardiovascular diseases,High LDL cholesterol,13265111
DALYs,World Bank Low Income,Both,Respiratory infections and tuberculosis,Air pollution,13267049
DALYs,Global,Male,Substance use disorders,Alcohol use,13288670
DALYs,Global,Male,Cancer,Dietary risks,13353429
DALYs,World Bank Lower Middle Income,Female,Respiratory infections and tuberculosis,Air pollution,13400444
DALYs,Global,Male,Cardiovascular diseases,Impaired kidney function,13429656
DALYs,World Bank Lower Middle Income,Male,Nutritional deficiencies,Child and maternal malnutrition,13433237
DALYs,East Asia,Both,Diabetes and kidney diseases,High fasting plasma glucose,13557765
DALYs,World Bank Low Income,Both,Nutritional deficiencies,Child and maternal malnutrition,13583365
DALYs,Global,Male,Cardiovascular diseases,Other environmental risks,13606066
DALYs,World Bank Lower Middle Income,Male,Respiratory infections and tuberculosis,Air pollution,13715976
DALYs,South Asia,Female,Nutritional deficiencies,Child and maternal malnutrition,13803682
DALYs,World Bank Lower Middle Income,Both,Chronic respiratory diseases,Tobacco,13825325
DALYs,World Bank Lower Middle Income,Female,Cardiovascular diseases,High body-mass index,13890473
DALYs,World Bank Upper Middle Income,Both,Chronic respiratory diseases,Tobacco,13905648
DALYs,Global,Male,Respiratory infections and tuberculosis,Tobacco,13946583
DALYs,Global,Female,Chronic respiratory diseases,Air pollution,14089783
DALYs,World Bank Lower Middle Income,Male,Enteric infections,Child and maternal malnutrition,14100627
DALYs,Global,Both,Chronic respiratory diseases,Occupational risks,14301449
DALYs,South Asia,Both,Cardiovascular diseases,High body-mass index,14319750
DALYs,South Asia,Both,Cardiovascular diseases,High fasting plasma glucose,14363454
DALYs,World Bank Upper Middle Income,Female,Diabetes and kidney diseases,High fasting plasma glucose,14407186
DALYs,North Africa and Middle East,Both,Cardiovascular diseases,Dietary risks,14411157
DALYs,South Asia,Both,Respiratory infections and tuberculosis,Air pollution,14416183
DALYs,World Bank Lower Middle Income,Both,Diabetes and kidney diseases,High body-mass index,14444850
DALYs,South Asia,Male,Cardiovascular diseases,High LDL cholesterol,14457405
DALYs,South Asia,Both,Cardiovascular diseases,Tobacco,14573254
DALYs,Global,Male,Diabetes and kidney diseases,Dietary risks,14617989
DALYs,World Bank Lower Middle Income,Male,Cardiovascular diseases,Air pollution,14666365
DALYs,World Bank High Income,Male,Cardiovascular diseases,Dietary risks,14710905
DALYs,World Bank Upper Middle Income,Female,Cardiovascular diseases,High LDL cholesterol,14729905
DALYs,North Africa and Middle East,Both,Cardiovascular diseases,High systolic blood pressure,14766824
DALYs,World Bank Upper Middle Income,Female,Cardiovascular diseases,High body-mass index,14893706
DALYs,Global,Both,Respiratory infections and tuberculosis,Alcohol use,14897266
DALYs,World Bank High Income,Male,Cardiovascular diseases,High systolic blood pressure,14960204
DALYs,World Bank Low Income,Female,Neonatal disorders,Child and maternal malnutrition,15116256
DALYs,World Bank High Income,Both,Cancer,Tobacco,15221654
DALYs,Global,Both,Diabetes and kidney diseases,Air pollution,15233041
DALYs,South Asia,Female,Enteric infections,"Unsafe water, sanitation, and handwashing",15293125
DALYs,World Bank High Income,Both,Diabetes and kidney diseases,High fasting plasma glucose,15306833
DALYs,World Bank Low Income,Both,Enteric infections,Child and maternal malnutrition,15531879
DALYs,World Bank Upper Middle Income,Male,Diabetes and kidney diseases,High fasting plasma glucose,15549306
DALYs,South Asia,Both,Cardiovascular diseases,Air pollution,15569977
DALYs,World Bank Lower Middle Income,Both,Chronic respiratory diseases,Air pollution,15605004
DALYs,Western Sub-Saharan Africa,Both,Enteric infections,Child and maternal malnutrition,15738771
DALYs,World Bank Lower Middle Income,Female,Cardiovascular diseases,High LDL cholesterol,15804196
DALYs,Eastern Europe,Both,Cardiovascular diseases,Dietary risks,15813866
DALYs,Global,Male,Chronic respiratory diseases,Air pollution,15925596
DALYs,Global,Both,Musculoskeletal disorders,Occupational risks,15938148
DALYs,World Bank Upper Middle Income,Both,Diabetes and kidney diseases,High body-mass index,15988672
DALYs,World Bank Lower Middle Income,Both,Diabetes and kidney diseases,Impaired kidney function,16141447
DALYs,World Bank Lower Middle Income,Male,Cardiovascular diseases,High body-mass index,16283322
DALYs,Global,Female,Cardiovascular diseases,Tobacco,16511690
DALYs,East Asia,Both,Cardiovascular diseases,High body-mass index,16564144
DALYs,Eastern Europe,Both,Cardiovascular diseases,High systolic blood pressure,16593324
DALYs,Global,Both,Cancer,Alcohol use,16609709
DALYs,Western Sub-Saharan Africa,Male,Neonatal disorders,Child and maternal malnutrition,16880175
DALYs,Global,Female,Diabetes and kidney diseases,Impaired kidney function,16946628
DALYs,World Bank Upper Middle Income,Both,Neonatal disorders,Child and maternal malnutrition,17428628
DALYs,World Bank Upper Middle Income,Both,Cardiovascular diseases,Air pollution,17436127
DALYs,Global,Both,Substance use disorders,Alcohol use,17462887
DALYs,Global,Both,Diabetes and kidney diseases,High systolic blood pressure,17480366
DALYs,World Bank Low Income,Both,Respiratory infections and tuberculosis,Child and maternal malnutrition,17608578
DALYs,East Asia,Male,Cancer,Tobacco,17780424
DALYs,World Bank Lower Middle Income,Both,HIV/AIDS,Unsafe sex,17812655
DALYs,World Bank Lower Middle Income,Male,Cardiovascular diseases,High fasting plasma glucose,17969134
DALYs,World Bank Lower Middle Income,Female,Diabetes and kidney diseases,High fasting plasma glucose,18296411
DALYs,Western Sub-Saharan Africa,Both,Respiratory infections and tuberculosis,Child and maternal malnutrition,18410794
DALYs,Global,Male,Substance use disorders,Drug use,18596068
DALYs,South Asia,Female,Cardiovascular diseases,High systolic blood pressure,18658676
DALYs,Southeast Asia,Both,Cardiovascular diseases,Dietary risks,18678031
DALYs,Global,Male,Diabetes and kidney diseases,Impaired kidney function,18868102
DALYs,Global,Female,Cardiovascular diseases,Air pollution,18947525
DALYs,East Asia,Male,Cardiovascular diseases,Tobacco,19046029
DALYs,East Asia,Both,Cardiovascular diseases,High LDL cholesterol,19080257
DALYs,Global,Both,Respiratory infections and tuberculosis,Tobacco,19084628
DALYs,South Asia,Female,Cardiovascular diseases,Dietary risks,19084917
DALYs,World Bank Lower Middle Income,Male,Diabetes and kidney diseases,High fasting plasma glucose,19160908
DALYs,Southeast Asia,Both,Cardiovascular diseases,High systolic blood pressure,19420459
DALYs,World Bank Lower Middle Income,Female,Respiratory infections and tuberculosis,Child and maternal malnutrition,19425148
DALYs,South Asia,Both,Diabetes and kidney diseases,High fasting plasma glucose,19461487
DALYs,World Bank Upper Middle Income,Male,Cardiovascular diseases,High body-mass index,19526439
DALYs,Western Sub-Saharan Africa,Both,Enteric infections,"Unsafe water, sanitation, and handwashing",19640220
DALYs,Global,Female,HIV/AIDS,Unsafe sex,19683767
DALYs,Eastern Sub-Saharan Africa,Both,Neonatal disorders,Child and maternal malnutrition,19710608
DALYs,South Asia,Both,Respiratory infections and tuberculosis,Child and maternal malnutrition,19748952
DALYs,Global,Male,Diabetes and kidney diseases,High body-mass index,19810443
DALYs,East Asia,Both,Cancer,Tobacco,19825742
DALYs,Global,Both,Cancer,Dietary risks,20178521
DALYs,World Bank Lower Middle Income,Male,Respiratory infections and tuberculosis,Child and maternal malnutrition,20279750
DALYs,Global,Female,Enteric infections,Child and maternal malnutrition,20339037
DALYs,East Asia,Female,Cardiovascular diseases,High systolic blood pressure,20522890
DALYs,Global,Male,Cardiovascular diseases,Alcohol use,20566701
DALYs,Global,Both,Cardiovascular diseases,Other environmental risks,20578958
DALYs,Global,Female,Diabetes and kidney diseases,High body-mass index,20793115
DALYs,Global,Male,HIV/AIDS,Unsafe sex,20802425
DALYs,World Bank Lower Middle Income,Female,Nutritional deficiencies,Child and maternal malnutrition,20828180
DALYs,Global,Both,Cardiovascular diseases,Alcohol use,20845370
DALYs,Global,Both,Cardiovascular diseases,Low physical activity,20882430
DALYs,World Bank Low Income,Male,Neonatal disorders,Child and maternal malnutrition,21042969
DALYs,South Asia,Both,Nutritional deficiencies,Child and maternal malnutrition,21130881
DALYs,Global,Female,Respiratory infections and tuberculosis,Air pollution,21382502
DALYs,World Bank Low Income,Both,Enteric infections,"Unsafe water, sanitation, and handwashing",22095575
DALYs,Global,Male,Nutritional deficiencies,Child and maternal malnutrition,22158765
DALYs,World Bank Upper Middle Income,Male,Cardiovascular diseases,High LDL cholesterol,22185643
DALYs,World Bank Upper Middle Income,Both,Cardiovascular diseases,High fasting plasma glucose,22504185
DALYs,East Asia,Female,Cardiovascular diseases,Dietary risks,22592669
DALYs,Global,Male,Respiratory infections and tuberculosis,Air pollution,23029553
DALYs,World Bank Lower Middle Income,Male,Cardiovascular diseases,Tobacco,23077984
DALYs,East Asia,Both,Cardiovascular diseases,Tobacco,23092412
DALYs,World Bank Upper Middle Income,Male,Cancer,Tobacco,23252442
DALYs,South Asia,Both,Cardiovascular diseases,High LDL cholesterol,23315357
DALYs,World Bank Lower Middle Income,Male,Enteric infections,"Unsafe water, sanitation, and handwashing",23745989
DALYs,Global,Male,Enteric infections,Child and maternal malnutrition,23994111
DALYs,World Bank High Income,Both,Cardiovascular diseases,Dietary risks,24042618
DALYs,World Bank Lower Middle Income,Both,Cardiovascular diseases,Air pollution,24196843
DALYs,World Bank Lower Middle Income,Male,Cardiovascular diseases,High LDL cholesterol,24872805
DALYs,World Bank Lower Middle Income,Female,Enteric infections,"Unsafe water, sanitation, and handwashing",24882749
DALYs,South Asia,Male,Cardiovascular diseases,High systolic blood pressure,25140179
DALYs,Global,Both,Cardiovascular diseases,Impaired kidney function,25337491
DALYs,Global,Male,Chronic respiratory diseases,Tobacco,25496903
DALYs,World Bank High Income,Both,Cardiovascular diseases,High systolic blood pressure,25882873
DALYs,World Bank Upper Middle Income,Both,Cancer,Tobacco,26856941
DALYs,World Bank Lower Middle Income,Both,Respiratory infections and tuberculosis,Air pollution,27116421
DALYs,Global,Both,Diabetes and kidney diseases,Dietary risks,27126765
DALYs,Global,Both,Substance use disorders,Drug use,27187445
DALYs,World Bank Lower Middle Income,Both,Enteric infections,Child and maternal malnutrition,27302765
DALYs,South Asia,Female,Neonatal disorders,Child and maternal malnutrition,27423956
DALYs,Global,Female,Cardiovascular diseases,High fasting plasma glucose,27466880
DALYs,South Asia,Both,Enteric infections,"Unsafe water, sanitation, and handwashing",27492498
DALYs,World Bank Lower Middle Income,Both,Cardiovascular diseases,Tobacco,28558853
DALYs,Western Sub-Saharan Africa,Both,Neonatal disorders,Child and maternal malnutrition,28734938
DALYs,World Bank Upper Middle Income,Male,Cardiovascular diseases,Tobacco,28999246
DALYs,Global,Female,Respiratory infections and tuberculosis,Child and maternal malnutrition,29193350
DALYs,Global,Male,Cardiovascular diseases,Air pollution,29523854
DALYs,East Asia,Male,Cardiovascular diseases,High systolic blood pressure,29740660
DALYs,World Bank Upper Middle Income,Both,Diabetes and kidney diseases,High fasting plasma glucose,29956493
DALYs,South Asia,Male,Cardiovascular diseases,Dietary risks,29956732
DALYs,Global,Both,Chronic respiratory diseases,Air pollution,30015379
DALYs,World Bank Lower Middle Income,Both,Cardiovascular diseases,High fasting plasma glucose,30085169
DALYs,World Bank Lower Middle Income,Both,Cardiovascular diseases,High body-mass index,30173796
DALYs,Global,Male,Respiratory infections and tuberculosis,Child and maternal malnutrition,31303319
DALYs,Global,Female,Nutritional deficiencies,Child and maternal malnutrition,32371496
DALYs,South Asia,Male,Neonatal disorders,Child and maternal malnutrition,32857981
DALYs,World Bank Lower Middle Income,Female,Cardiovascular diseases,Dietary risks,33569837
DALYs,World Bank Lower Middle Income,Both,Nutritional deficiencies,Child and maternal malnutrition,34261418
DALYs,World Bank Upper Middle Income,Female,Cardiovascular diseases,Dietary risks,34324622
DALYs,World Bank Upper Middle Income,Both,Cardiovascular diseases,High body-mass index,34420145
